,Ref,Title,Organization,Team_Name,Mapped_Team
4046,I-326383,Bloquer sur la session Windows,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4049,I-326342,DYSFONCTIONNEMENT TELEPHONE MOBILE,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4063,I-325951,Probleme avec camera,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4065,I-325854,Pas de sonnerie Telephone DECT,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4066,I-325816,Probleme avec batterie,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4067,I-325772,Probleme de connexion wifi,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4068,I-325765,pb de chauffe sur PC Philippe FUSTINONI,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4069,I-325686,Password,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4070,I-325685,ProblÃ¨me de son TEAMS,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4071,I-325638,rdv - 07/03/24 - 08h45 - scan anti-virus,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4073,I-325608,blocage fichier,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4074,I-325590,pb de connexion SAP SSO PC Virginie GERBOULET,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4075,I-325582,PB DE CONNECTION SUR SAP,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4077,I-325491,Ãcran noir rÃ©guliÃ¨rement,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4079,I-325459,Probleme de connexion sur Outlook,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4080,I-325447,ProblÃ¨me pour se connecter sur le VPN Forti-Client,Sefi,[GDC_FR]_SecOps,[GDC_FR]_SecOps
4081,I-325434,ProblÃ¨me pour se connecter Ã SAGE,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4082,I-325407,L'accÃ¨s au site E-Visa Inde n'est pas stable,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4083,I-325391,ProblÃ¨me pour se connecter sur le Pack Office,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4084,I-325375,ID utilisateur verrouillÃ©,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4085,I-325373,Pb Ã©cran Labo,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4086,I-325370,ordinateur lent,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4087,I-325364,Pb d'Ã©cran,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4088,I-325358,Probleme de lenteur,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4090,I-325236,problÃ¨me impression,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4091,I-325203,Probleme avec imprimante,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4094,I-325187,ProblÃ¨me de dÃ©connexion sur certaines applications,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4095,I-325183,Probleme de connexion internet,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4096,I-325172,Changement MDP Windows,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4097,I-325168,remise en route de la messagerie vocale sur tÃ©lÃ©phone fixe ALCATEL 4038,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4098,I-325166,problÃ¨me de connexion windows,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4099,I-325165,problÃ¨me de smartphone,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4100,I-325143,problÃ¨me de connexion Salesforce,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4101,I-325139,problÃ¨me de connexion WIFI,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4102,I-325129,reception mail frauduleux,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4106,I-325113,Probleme de connexion sur booster,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4107,I-325111,Probleme de connexion,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4112,I-325095,Ã©cran PC HS,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4114,I-325063,PT2 : Disk Usage,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
4115,I-325062,CENTREON : The service Disk-/hana/backup on ltosv0112..info is in state CRITICAL,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
4116,I-324931,Password Compte SAP,Sefi,[GDC_FR]_AppOps,[GDC_FR]_AppOps
4120,I-324477,Fichier photo format,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4121,I-324459,Compte bloquer,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4123,I-324294,D01~ABAP : ABAP System not available,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
4124,I-324165,CENTREON : The service Swap on SFNASQL1..info is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4126,I-324121,The camera on the external monitor is not detectable in Teams,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4128,I-324028,Outlook ne rÃ©pond pas,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4130,I-324011,ProblÃ¨me WIFI,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4133,I-323858,UNKNOWN: Cannot execute query:,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
4137,I-323632,CENTREON : The service VPN_SF_ITALIA on SFI-FW-VM4FRAZ-FGTP..info is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4138,I-323571,ProblÃ¨me pour se connecter sur le VPN FortiClient,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4143,I-323425,CENTREON : The host s3a-systems.com is in state DOWN,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4144,I-323424,CENTREON : The service HTTPS-SSL-Certificat-Expiration on s3a-systems.com is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4145,I-323333,pb accÃ¨s conf en admin,Sefi,[SFI]_IT,[SFI]_IT
4146,I-323298,ProblÃ¨me de pour se connecter Ã ITOP,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4147,I-323174,D01~ABAP~LTOSV0145_D01_00 : Errors in ABAP System Log,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
4148,I-323155,CENTREON : The host s3a-systems.com is in state DOWN,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
4149,I-323092,Erreur au niveau SNC - SAP,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4151,I-323079,ProblÃ¨me de synchronisation mot de passe,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4152,I-323065,ProblÃ¨me pour tÃ©lÃ©charger un fichier sur Sage,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4153,I-323063,PC freeze,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4154,I-322915,CENTREON : The service Swap on ltosv0167..info is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4159,I-322610,ProblÃ¨me pour insÃ©rer le nom et prÃ©nom d'un collaborateur sur le Bon de prescription de iZyLab,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4161,I-322552,Unable to login windows,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4162,I-322521,Pas accÃ¨s sur la boite mail de Mme,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4163,I-322511,ProblÃ¨me pour accÃ©der au rÃ©pertoire rÃ©seau,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4164,I-322496,ProblÃ¨me de connexion Wifi,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4187,I-322213,CENTREON : The host myprofile..com is in state DOWN,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4188,I-322175,Compte SAP VÃ©rouiller,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4190,I-322003,Probleme sur les fichiers OneDrive,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4191,I-321990,CENTREON : The service Disk-H: on ltosv0162..info is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4193,I-321931,DECT HS,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4194,I-321917,Probleme with Office language,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4195,I-321910,Fichier impossible d'ouvrir,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4197,I-321866,ProblÃ¨me avec le micro du tÃ©lÃ©phone Samsung Xcover,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4198,I-321862,Wifi,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4199,I-321861,ProblÃ¨me pour se connecter sur SAP P2LIGN2,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4200,I-321853,PC Barco salle 2 ne s'allume plus,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4217,I-321801,CENTREON : The host SFI-FW-GIOFEXUK-LTDP..info is in state DOWN,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4222,I-321641,CENTREON : The service Disk-C on ltosv0038..info is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4223,I-321633,CENTREON : The service Disk-C on ltosv0038..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
4224,I-321622,Pas de possibilitÃ© d'accÃ¨s au repertoire I,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4225,I-321602,Connection wifi et hotspot impossible,Sefi,[SFI]_IT,[SFI]_IT
4226,I-321594,Les touches flÃ©chÃ©es ne fonctionnent pas dans Excel,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4229,I-321450,Ãcran bleu,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4232,I-321416,Tel Ip dÃ©fectueux,Sefi,[SFI]_IT,[SFI]_IT
4234,I-321401,TÃ©lÃ©phone dÃ©fectueux,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4235,I-321389,Plus accÃ¨s au rÃ©pertoire rÃ©seau Inter/Temp/Share/Programs,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4238,I-321382,Erreur compte Microsoft,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4241,I-321247,SAP SNC KO suite changement de mdp,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4242,I-321244,ProblÃ¨me pour modifier des fichiers sur Adobe Acrobat,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4244,I-321236,ProblÃ¨me de synchronisation mot de passe Windows,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4245,I-321198,ProblÃ¨me pour se connecter sur l'application de la banque de l'entreprise depuis le tÃ©lÃ©phone PRO.,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4247,I-321066,Pb de connexion sur affranchisseuses,Sefi,[GDC_FR]_SecOps,[GDC_FR]_SecOps
4248,I-321024,ProblÃ¨me sur le SharePoint suite Ã une modification dans les groupes.,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4249,I-321016,ProblÃ¨me au niveau SNC,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4250,I-321010,ProblÃ¨me pour se connecter sur le rÃ©seau,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4253,I-320966,CENTREON : The host ltosv0092..info is in state DOWN,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4254,I-320965,CENTREON : The host ltosv0136..info is in state DOWN,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4258,I-320864,CENTREON : The service VPN_TMW-CT-1 on SFI-FW-VM4FRAZ-FGTP..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
4260,I-320862,CENTREON : The service Cluster-Status on SFI-FW-FG60E-DUBAI..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
4261,I-320857,CENTREON : The service Cluster-Status on SFI-FW-FG-60F-JAPAN..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
4262,I-320843,Ãchec de connexion sur la machine Ã affranchir,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4263,I-320744,Erreur connexion SAP par VPN,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4265,I-320618,Probleme sur l'imprimant FOLLOW,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4268,I-320560,Update Installation issue,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4269,I-320556,Probleme pour faire un scan,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4273,I-320372,Probleme de lenteur sur ordinateur portable,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4274,I-320370,Mail bloquÃ© de utilisateurs Gmail,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4275,I-320359,[RDV le 08/02 Ã 8H30] - Probleme de sync sur calendrier IPAD,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4276,I-320342,[Intervention Dell le 12/02] - Pas d'alimentation sur l'ordinateur portable,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4277,I-320336,samples in booster,Sefi,[SFI]_IT,[SFI]_IT
4278,I-320334,VPN KO via Partage connection 4G,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4280,I-320328,IMPOSSIBLE DE SE CONNECTER SUR QUICKFDS,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4285,I-320141,Probleme avec micro du headset,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4291,I-319986,Unable to connect to SAGE,Sefi,[GDC_FR]_SecOps,[GDC_FR]_SecOps
4292,I-319960,CENTREON : The host ltosv0168..info_central is in state DOWN,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
4293,I-319920,Probleme de macro sur excel,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4294,I-319868,[Support Cyberprotect] RÃ©sumÃ© de vos tickets/Summary of your tickets,Sefi,[GDC_FR]_SecOps,[GDC_FR]_SecOps
4295,I-319860,Probleme avec Authentificateur sur MS Office,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4307,I-319696,CENTREON : The host ltosv0165..info is in state DOWN,Sefi,[GDC_VN]_SysOps - Win,[GDC_WW]_ITOps - GDU_Infra_2
4310,I-319461,ProblÃ¨me SAP,Sefi,[SFI]_IT,[SFI]_IT
4311,I-319442,problÃ¨me affichage outlook,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4312,I-319437,problÃ¨me acces ADP,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
4313,I-319425,problÃ¨me connexion VPN,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
4315,I-319310,connexion Outlook,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4316,I-319213,Perte Wifi,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4321,I-318915,Pas acces sur BI Stats,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4323,I-318865,RE: DEV Archive Link Erreur HTTP : 401 Unauthorized -> KPRO & SNC?,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
4326,I-318702,Mails supprimÃ©s par erreur sur Outlook,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4328,I-318657,Scan ImmÃ©diat sur le PC LAPTOP-3215TT2,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4329,I-318614,Cannot connect to SAP,Sefi,[GDC_FR]_SecOps,[GDC_FR]_SecOps
4336,I-318524,BI stats,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4337,I-318480,ProblÃ¨me pour se connecter sur les rÃ©pertoire rÃ©seau,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4338,I-318464,computer freezing,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4339,I-318461,speakers and microphone stopped working,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4341,I-318448,ProblÃ¨me VPN - Bloquer Ã 98%,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4342,I-318444,Probleme avec Microsoft Authenticator/SINFONI,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4345,I-318392,ClÃ© de rÃ©cupÃ©ration Bitlocker lors de la connexion au dÃ©marrage,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4348,I-318204,CENTREON : The host ltosv0134..info is in state DOWN,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
4349,I-317965,CENTREON : The service Disk-D: on ltosv0122..info is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4350,I-317930,ProblÃ¨me numÃ©ro de tÃ©lÃ©phone,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4351,I-317852,ProblÃ¨me pour faire de recherche sur ADOBE Reader,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4352,I-317840,PDT de Leicester n'arrive pas Ã se connecter Ã X3,Sefi,[GDC_FR]_Network_Security,[GDC_FR]_Network_Security
4353,I-317825,rÃ©seau wifi,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4354,I-317818,ProblÃ¨me de connexion WIFI,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4356,I-317710,Remplacement iPhone,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4357,I-317703,Iphone HS,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4360,I-317671,Probleme avec fichier powerpoint,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4361,I-317668,CENTREON : The service Backup-Data on ltosv0104..info_DT2_DH1 is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4363,I-317495,ProblÃ¨me avec Adobe Acrobat Pro,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4364,I-317420,plus de connexion filaire ou WIFI sur mon poste,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4366,I-317271,CENTREON : The service Memory on ltosv0177..info is in state CRITICAL,Sefi,[GDC_FR]_SysOps - Win,[GDC_WW]_ITOps - GDU_Infra_2
4367,I-317270,ProblÃ¨me pour impirmer,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4369,I-317260,suite ticket I-314370 ouvert par Fatma Uresin,Sefi,[SFI]_IT,[SFI]_IT
4370,I-317252,Analytics,Sefi,[SFI]_IT,[SFI]_IT
4373,I-317217,Certificat sur site www.bourse.com,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4375,I-317208,ProblÃ¨me de connexion SAP,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4379,I-317004,CENTREON : The service HTTPS-SSL-Certificat-Expiration on bourse.com is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4380,I-316915,Le tÃ©lÃ©phone portable se bloque au dÃ©marrage,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4383,I-316856,ProblÃ¨me pour se connecter sur ITOP,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4384,I-316847,Bloquer par ClÃ© Bitlocker,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4386,I-316753,CENTREON : The service Vm-Tools-Global on ltosv0087..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
4387,I-316732,Pas de connexion aux fichiers INTER et autres,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4388,I-316712,problÃ¨me casque accueil,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4389,I-316704,Impossible d'appeler des numÃ©ros externes,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4391,I-316687,Imprimante ETIUK01 en erreur,Sefi,[GDC_FR]_SecOps,[GDC_FR]_SecOps
4393,I-316614,ProblÃ¨me pour se connecter sur l'application Esker en SSO,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4394,I-316604,ProblÃ¨me de pour connecter au WIFI,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4397,I-316507,ProblÃ¨me d'authentification sur telephone portable,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4399,I-316478,[Attente retour user] - ProblÃ¨me de connexion avec le tÃ©lÃ©phone,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4400,I-316460,Acces au fichier power point refusÃ©,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4404,I-316430,ProblÃ¨me pour se connecter au VPN forti-client.,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4405,I-316420,ProblÃ¨me sur les fichiers partagÃ©s,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4406,I-316397,ProblÃ¨me pour imprimer en couleur,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4412,I-316214,Echec ouverture lien Esker,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4413,I-316213,Mail bloquÃ© en quarantaine,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4414,I-316212,KIOSQUE- Souris impossible Ã reconnecter,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4415,I-316159,Impossible de me connecter au wifi,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4416,I-316141,Pas d'acces internet sur le PC Dell,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4417,I-316139,Outlook mail inbox view has changed,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4419,I-316019,CENTREON : The service HTTP-ContentCheck on contact-store-locator.group.com is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
4420,I-316012,Ajout d'un stagiaire dans GG_Sharepoint_Team_Communication_Country,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4425,I-315945,Ecran telephone cassÃ©,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4426,I-315906,ProblÃ¨me de se connexion sur le WIFI,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4427,I-315900,Issue with external screen,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4428,I-315890,ProblÃ¨me pour se connecter au rÃ©seau WIFI,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
4429,I-315866,Bhargav Vadia (BMs) : Not Able to Access email,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
